species,individualID,materialSampleID,decimalLatitude,decimalLongitude,locationID_short,depthOfBottomInMetersCorrected,depthOfColonyinMetersCorrected,depthOfColonyinMeters,locationID,clusterID_num
Ahya2,BLCH196A,RRAP-ECO3-2022-Ahya-BLCH196A_L2,-18.53959533,146.4993701,PAPE,NA,NA,NA,PAPE_147,353
Ahya2,BLCH198A,RRAP-ECO3-2022-Ahya-BLCH198A_L2,-18.53959533,146.4993701,PAPE,NA,NA,NA,PAPE_147,353
Ahya2,Ahya_368,RRAP-ECT01-2021-Ahya-FITZ-368_L2,-16.94328032,145.9913964,FITI,NA,NA,NA,FITI_1,126
Ahya2,Ahya_369,RRAP-ECT01-2021-Ahya-FITZ-369_L4,-16.94326599,145.9914029,FITI,NA,NA,NA,FITI_2,126
Ahya2,Ahya_370,RRAP-ECT01-2021-Ahya-FITZ-370_L4,-16.94324613,145.9914126,FITI,NA,NA,NA,FITI_3,126
Ahya2,Ahya_372,RRAP-ECT01-2021-Ahya-FITZ-372,-16.94319927,145.9914014,FITI,NA,NA,NA,FITI_5,126
Ahya2,Ahya_373,RRAP-ECT01-2021-Ahya-FITZ-373_L2,-16.94319701,145.9916391,FITI,NA,NA,NA,FITI_6,127
Ahya2,Ahya_374,RRAP-ECT01-2021-Ahya-FITZ-374_L2,-16.94313766,145.9920085,FITI,NA,NA,NA,FITI_7,128
Ahya2,423,RRAP-ECO3-2021-Ahya-MOOR-423_L4,-16.8820015,146.183993,ONMO,NA,NA,NA,ONMO_68,314
Ahya2,423,RRAP-ECO3-2021-Ahya-MOOR-423_L4,-16.8820015,146.183993,ONMO,NA,NA,NA,ONMO_68,314
Ahya2,432,RRAP-ECO3-2021-Ahya-MOOR-432_L4,-16.8820015,146.183993,ONMO,NA,NA,NA,ONMO_68,314
Ahya2,Ahya_69b,RRAP-ECT01-2021-Ahya-NDIR-69b_L3,-14.74339569,145.5132492,NDIR,NA,NA,NA,NDIR_1,203
Ahya2,Ahya_B27,RRAP-ECT01-2021-Ahya-B27_L3,-14.7426,145.51237,NDIR,NA,NA,NA,NDIR_113,204
Ahya2,Ahya_B32,RRAP-ECT01-2021-Ahya-B32_L3,-14.74259,145.51234,NDIR,NA,NA,NA,NDIR_115,204
Ahya2,Ahya_49b,RRAP-ECT01-2021-Ahya-NDIR-49,-14.74254543,145.5126457,NDIR,NA,NA,NA,NDIR_138,204
Ahya2,Ahya_B13,RRAP-ECT01-2021-Ahya-B13_L3,-14.74254,145.51232,NDIR,NA,NA,NA,NDIR_142,204
Ahya2,Ahya_B1,RRAP-ECT01-2021-Ahya-B1_L3,-14.74247,145.51225,NDIR,NA,NA,NA,NDIR_159,204
Ahya2,Ahya_B57,RRAP-ECT01-2021-Ahya-B57_L3,-14.74224,145.51166,NDIR,NA,NA,NA,NDIR_194,205
Ahya2,459,RRAP-ECO3-2021-Ahya-LIZA-459_L3,-14.6980975,145.445447,ONLI,NA,NA,NA,ONLI_2,286
Ahya2,460,RRAP-ECO3-2021-Ahya-LIZA-460_L3,-14.6980975,145.445447,ONLI,NA,NA,NA,ONLI_2,286
Ahya2,444,RRAP-ECO3-2021-Ahya-LIZA-444_L3,-14.691274,145.46938,ONLI,NA,NA,NA,ONLI_3,287
Ahya2,447,RRAP-ECO3-2021-Ahya-LIZA-447_L3,-14.691274,145.46938,ONLI,NA,NA,NA,ONLI_3,287
Ahya2,1165,RRAP-ECO3-2022-Ahya-TSDU-1165_L2,-9.985315,142.90854,TSDU,NA,NA,NA,TSDU_1,381
Ahya2,856,RRAP-ECO3-2022-Ahya-TSAU-856_L3,-9.882025,143.39442,TSAU,NA,NA,NA,TSAU_2,377
Ahya2,857,RRAP-ECO3-2022-Ahya-TSAU-857_L2,-9.882025,143.39442,TSAU,NA,NA,NA,TSAU_2,377
Ahya2,202,RRAP-ECO3-2021-Ahya-TSAU-202_L4,-9.87996,143.41004,TSAU,NA,NA,NA,TSAU_3,378
Ahya2,195,RRAP-ECO3-2021-Ahya-TSAU-195_L4,-9.8757,143.388545,TSAU,NA,NA,NA,TSAU_4,379
Ahya2,882,RRAP-ECO3-2022-Ahya-TSAU-882_L3,-9.8757,143.388545,TSAU,NA,NA,NA,TSAU_4,379
Ahya2,1046,RRAP-ECO3-2022-Ahya-TSMA-1046_L2,-9.76224,143.421395,TSMA,NA,NA,NA,TSMA_2,386
Ahya2,1030,RRAP-ECO3-2022-Ahya-TSMA-1030_L2,-9.7442395,143.415763,TSMA,NA,NA,NA,TSMA_9,393
Ahya3,Ahya_29a,RRAP-ECT01-2021-Ahya-21550-29a_L4,-21.96297641,152.3072649,21-550,NA,NA,NA,21-550_4,1
Ahya3,Ahya_4a,RRAP-ECT01-2022-Ahya-21550-4a_L1,-21.96281732,152.3074827,21-550,NA,NA,NA,21-550_20,2
Ahya3,160,RRAP-ECO3-2021-Ahya-OCLB-160_L4,-18.949409,147.701664,OCLB,NA,NA,NA,OCLB_2,278
Ahya3,164,RRAP-ECO3-2021-Ahya-OCLB-164_L4,-18.949409,147.701664,OCLB,NA,NA,NA,OCLB_2,278
Ahya3,103,RRAP-ECO3-2021-Ahya-OCLB-103_L4,-18.949114,147.693065,OCLB,NA,NA,NA,OCLB_8,282
Ahya3,101,RRAP-ECO3-2021-Ahya-OCLB-101_L4,-18.944082,147.699448,OCLB,NA,NA,NA,OCLB_9,283
Ahya3,90,RRAP-ECO3-2021-Ahya-OCLB-90_L4,-18.944082,147.699448,OCLB,NA,NA,NA,OCLB_9,283
Ahya3,97,RRAP-ECO3-2021-Ahya-OCLB-97_L4,-18.944082,147.699448,OCLB,NA,NA,NA,OCLB_9,283
Ahya3,97,RRAP-ECO3-2021-Ahya-OCLB-97_L4,-18.944082,147.699448,OCLB,NA,NA,NA,OCLB_9,283
Ahya3,BLCH219A,RRAP-ECO3-2022-Ahya-BLCH219A_L2,-18.5720195,146.495155,PAOR,NA,NA,NA,PAOR_2,331
Ahya3,BLCH197A,RRAP-ECO3-2022-Ahya-BLCH197A_L2,-18.53959533,146.4993701,PAPE,NA,NA,NA,PAPE_147,353
Ahya3,428,RRAP-ECO3-2021-Ahya-MOOR-428_L3,-16.8820015,146.183993,ONMO,NA,NA,NA,ONMO_68,314
Ahya3,435,RRAP-ECO3-2021-Ahya-MOOR-435_L3,-16.8820015,146.183993,ONMO,NA,NA,NA,ONMO_68,314
Ahya3,391,RRAP-ECO3-2021-Ahya-MOOR-391_L3,-16.859841,146.2256785,ONMO,NA,NA,NA,ONMO_73,317
Ahya3,Ahya_53b,RRAP-ECT01-2021-Ahya-NDIR-53_L4,-14.74273461,145.5124882,NDIR,NA,NA,NA,NDIR_98,204
Ahya3,Ahya_B26,RRAP-ECT01-2021-Ahya-B26_L3,-14.7426,145.51238,NDIR,NA,NA,NA,NDIR_114,204
Ahya3,Ahya_B23,RRAP-ECT01-2021-Ahya-B23_L3,-14.74258,145.51238,NDIR,NA,NA,NA,NDIR_118,204
Ahya3,Ahya_B14,RRAP-ECT01-2021-Ahya-B14_L3,-14.74255,145.51233,NDIR,NA,NA,NA,NDIR_135,204
Ahya3,Ahya_B48,RRAP-ECT01-2021-Ahya-B48_L3,-14.74254,145.51205,NDIR,NA,NA,NA,NDIR_141,204
Ahya3,Ahya_B44,RRAP-ECT01-2021-Ahya-B44_L3,-14.74252,145.51215,NDIR,NA,NA,NA,NDIR_147,204
Ahya3,Ahya_B6,RRAP-ECT01-2021-Ahya-B6_L3,-14.74252,145.51229,NDIR,NA,NA,NA,NDIR_148,204
Ahya3,Ahya_47b,RRAP-ECT01-2021-Ahya-NDIR-47_L3,-14.74248223,145.5123608,NDIR,NA,NA,NA,NDIR_157,204
Ahya3,446,RRAP-ECO3-2021-Ahya-LIZA-446_L4,-14.691274,145.46938,ONLI,NA,NA,NA,ONLI_3,287
Ahya3,1153,RRAP-ECO3-2022-Ahya-TSDU-1153_L2,-9.934095,142.922705,TSDU,NA,NA,NA,TSDU_2,382
Ahya3,855,RRAP-ECO3-2022-Ahya-TSAU-855_L3,-9.882025,143.39442,TSAU,NA,NA,NA,TSAU_2,377
Ahya3,201,RRAP-ECO3-2021-Ahya-TSAU-201_L4,-9.87996,143.41004,TSAU,NA,NA,NA,TSAU_3,378
Ahya3,1084,RRAP-ECO3-2022-Ahya-TSAU-1084_L3,-9.87996,143.41004,TSAU,NA,NA,NA,TSAU_3,378
Ahya3,1087,RRAP-ECO3-2022-Ahya-TSAU-1087_L2,-9.87996,143.41004,TSAU,NA,NA,NA,TSAU_3,378
Ahya3,1089,RRAP-ECO3-2022-Ahya-TSAU-1089_L3,-9.87996,143.41004,TSAU,NA,NA,NA,TSAU_3,378
Ahya3,1185,RRAP-ECO3-2022-Ahya-TSDU-1185_L2,-9.878565,142.932925,TSDU,NA,NA,NA,TSDU_3,383
Ahya3,194,RRAP-ECO3-2021-Ahya-TSAU-194_L4,-9.8757,143.388545,TSAU,NA,NA,NA,TSAU_4,379
Ahya3,203,RRAP-ECO3-2021-Ahya-TSAU-203_L4,-9.8757,143.388545,TSAU,NA,NA,NA,TSAU_4,379
Ahya3,204,RRAP-ECO3-2021-Ahya-TSAU-204_L4,-9.8757,143.388545,TSAU,NA,NA,NA,TSAU_4,379
Ahya3,205,RRAP-ECO3-2021-Ahya-TSAU-205_L4,-9.8757,143.388545,TSAU,NA,NA,NA,TSAU_4,379
Ahya3,206,RRAP-ECO3-2021-Ahya-TSAU-206_L4,-9.8757,143.388545,TSAU,NA,NA,NA,TSAU_4,379
Ahya3,206,RRAP-ECO3-2021-Ahya-TSAU-207_L4,-9.8757,143.388545,TSAU,NA,NA,NA,TSAU_4,379
Ahya3,206,RRAP-ECO3-2021-Ahya-TSMA-208_L4,-9.8757,143.388545,TSAU,NA,NA,NA,TSAU_4,379
Ahya3,888,RRAP-ECO3-2022-Ahya-TSAU-888_L2,-9.8757,143.388545,TSAU,NA,NA,NA,TSAU_4,379
Ahya3,1021,RRAP-ECO3-2022-Ahya-TSMA-1021_L2,-9.759895,143.39796,TSMA,NA,NA,NA,TSMA_3,387
Ahya3,972,RRAP-ECO3-2022-Ahya-TSMA-972_L3,-9.748669624,143.4000397,TSMA,NA,NA,NA,TSMA_6,390
Ahya4,Ahya_78a,RRAP-ECT01-2021-Ahya-CBLM-78_L4,-23.907185,152.3869209,CBLM,NA,NA,NA,CBLM_58,79
Ahya4,Ahya_32a,RRAP-ECT01-2021-Ahya-21550-32_L2,-21.96297968,152.3072604,21-550,NA,NA,NA,21-550_1,1
Ahya4,Ahya_30a,RRAP-ECT01-2021-Ahya-21550-30-LEG5346-43_L2,-21.96297792,152.3072644,21-550,NA,NA,NA,21-550_2,1
Ahya4,Ahya_31a,RRAP-ECT01-2021-Ahya-21550-31_L4,-21.96297674,152.3072568,21-550,NA,NA,NA,21-550_3,1
Ahya4,Ahya_28a,RRAP-ECT01-2021-Ahya-21550-28-LEG5346-84_L2,-21.96297389,152.3072719,21-550,NA,NA,NA,21-550_5,1
Ahya4,Ahya_33a,RRAP-ECT01-2021-Ahya-21550-33_L3,-21.96296987,152.3072471,21-550,NA,NA,NA,21-550_6,1
Ahya4,Ahya_27a,RRAP-ECT01-2021-Ahya-21550-27_L2,-21.96296794,152.3072757,21-550,NA,NA,NA,21-550_7,1
Ahya4,Ahya_25a,RRAP-ECT01-2021-Ahya-21550-25_L4,-21.96295403,152.3072329,21-550,NA,NA,NA,21-550_9,1
Ahya4,Ahya_20a,RRAP-ECT01-2021-Ahya-21550-20_L4,-21.96291732,152.3072255,21-550,NA,NA,NA,21-550_12,1
Ahya4,Ahya_18a,RRAP-ECT01-2021-Ahya-21550-18_L2,-21.96288337,152.3072124,21-550,NA,NA,NA,21-550_13,1
Ahya4,Ahya_19a,RRAP-ECT01-2021-Ahya-21550-19_L4,-21.9628806,152.3072144,21-550,NA,NA,NA,21-550_14,1
Ahya4,Ahya_16a,RRAP-ECT01-2021-Ahya-21550-16_L4,-21.96286719,152.3072212,21-550,NA,NA,NA,21-550_15,1
Ahya4,Ahya_8a,RRAP-ECT01-2021-Ahya-21550-8a_L3,-21.96282637,152.3074762,21-550,NA,NA,NA,21-550_16,2
Ahya4,Ahya_9a,RRAP-ECT01-2021-Ahya-21550-9_L4,-21.96282411,152.3074752,21-550,NA,NA,NA,21-550_17,2
Ahya4,Ahya_7a,RRAP-ECT01-2021-Ahya-21550-7_L2,-21.96282235,152.3074738,21-550,NA,NA,NA,21-550_18,2
Ahya4,Ahya_6a,RRAP-ECT01-2021-Ahya-21550-6_L2,-21.9628195,152.307478,21-550,NA,NA,NA,21-550_19,2
Ahya4,Ahya_4a,RRAP-ECT01-2021-Ahya-21550-4a-LEG5346-64_L2,-21.96281732,152.3074827,21-550,NA,NA,NA,21-550_20,2
Ahya4,Ahya_5a,RRAP-ECT01-2021-Ahya-21550-5_L2,-21.96281682,152.3074778,21-550,NA,NA,NA,21-550_21,2
Ahya4,Ahya_3a,RRAP-ECT01-2021-Ahya-21550-3a-LEG5346-41_L2,-21.96281531,152.3074759,21-550,NA,NA,NA,21-550_22,2
Ahya4,Ahya_2a,RRAP-ECT01-2021-Ahya-21550-2_L4,-21.9628112,152.3074771,21-550,NA,NA,NA,21-550_23,2
Ahya4,Ahya_37a,RRAP-ECT01-2021-Ahya-21550-37_L2,-21.95621942,152.2967232,21-550,NA,NA,NA,21-550_24,3
Ahya4,Ahya_36a,RRAP-ECT01-2021-Ahya-21550-36_L2,-21.95617022,152.2967376,21-550,NA,NA,NA,21-550_25,3
Ahya4,Ahya_35a,RRAP-ECT01-2021-Ahya-21550-35_L4,-21.95601197,152.2968814,21-550,NA,NA,NA,21-550_26,4
Ahya4,Ahya_34a,RRAP-ECT01-2022-Ahya-21550-34a_L1,-21.9558999,152.2968738,21-550,NA,NA,NA,21-550_27,5
Ahya4,Ahya_15a,RRAP-ECT01-2021-Ahya-21550-15_L3,-21.95582304,152.2968107,21-550,NA,NA,NA,21-550_28,5
Ahya4,Ahya_14a,RRAP-ECT01-2021-Ahya-21550-14_L3,-21.95580762,152.2967776,21-550,NA,NA,NA,21-550_29,5
Ahya4,Ahya_13a,RRAP-ECT01-2021-Ahya-21550-13_L3,-21.95577669,152.296778,21-550,NA,NA,NA,21-550_30,5
Ahya4,Ahya_11a,RRAP-ECT01-2021-Ahya-21550-11_L4,-21.95540839,152.2969889,21-550,NA,NA,NA,21-550_32,7
Ahya4,Ahya_10a,RRAP-ECT01-2021-Ahya-21550-10,-21.95539883,152.2969731,21-550,NA,NA,NA,21-550_33,7
Ahya4,Ahya_48a,RRAP-ECT01-2021-Ahya-21550-48a_L3,-21.9546624,152.2972206,21-550,NA,NA,NA,21-550_34,8
Ahya4,Ahya_48a,RRAP-ECT01-2021-Ahya-NDIR-48_L3,-21.9546624,152.2972206,21-550,NA,NA,NA,21-550_34,8
Ahya4,Ahya_50a,RRAP-ECT01-2021-Ahya-21550-50,-21.95452242,152.2971737,21-550,NA,NA,NA,21-550_35,9
Ahya4,Ahya_51a,RRAP-ECT01-2021-Ahya-ECAY-51,-21.47414323,152.56197,ECAY,NA,NA,NA,ECAY_1,103
Ahya4,Ahya_45a,RRAP-ECT01-2021-Ahya-ECAY-45_L4,-21.47393762,152.5611744,ECAY,NA,NA,NA,ECAY_2,104
Ahya4,Ahya_40a,RRAP-ECT01-2021-Ahya-ECAY-40,-21.47309214,152.5610289,ECAY,NA,NA,NA,ECAY_4,105
Ahya4,Ahya_44a,RRAP-ECT01-2021-Ahya-ECAY-44_L2,-21.47307848,152.5609108,ECAY,NA,NA,NA,ECAY_5,105
Ahya4,Ahya_43a,RRAP-ECT01-2021-Ahya-ECAY-43,-21.47306297,152.5609181,ECAY,NA,NA,NA,ECAY_6,105
Ahya4,Ahya_39a,RRAP-ECT01-2021-Ahya-ECAY-39_L3,-21.47304855,152.5609273,ECAY,NA,NA,NA,ECAY_7,105
Ahya4,Ahya_38a,RRAP-ECT01-2021-Ahya-ECAY-38a_L3,-21.47282342,152.5609202,ECAY,NA,NA,NA,ECAY_8,106
Ahya4,Ahya_52a,RRAP-ECT01-2021-Ahya-ECAY-52_L2,-21.4713337,152.5650215,ECAY,NA,NA,NA,ECAY_9,107
Ahya4,Ahya_85a,RRAP-ECT01-2021-Ahya-ECAY-85_L2,-21.47048956,152.5616477,ECAY,NA,NA,NA,ECAY_11,109
Ahya4,Ahya_70a,RRAP-ECT01-2021-Ahya-ECAY-70_L3,-21.47047782,152.5653211,ECAY,NA,NA,NA,ECAY_12,110
Ahya4,Ahya_53a,RRAP-ECT01-2021-Ahya-ECAY-53_L4,-21.47045393,152.5653714,ECAY,NA,NA,NA,ECAY_13,110
Ahya4,Ahya_82a,RRAP-ECT01-2021-Ahya-ECAY-82_L2,-21.4701397,152.5614906,ECAY,NA,NA,NA,ECAY_17,114
Ahya4,Ahya_68a,RRAP-ECT01-2021-Ahya-ECAY-68,-21.470135,152.5653938,ECAY,NA,NA,NA,ECAY_18,115
Ahya4,Ahya_54a,RRAP-ECT01-2021-Ahya-ECAY-54_L2,-21.47011573,152.5653786,ECAY,NA,NA,NA,ECAY_19,115
Ahya4,Ahya_67a,RRAP-ECT01-2021-Ahya-ECAY-67_L4,-21.47008237,152.5652048,ECAY,NA,NA,NA,ECAY_21,116
Ahya4,Ahya_72a,RRAP-ECT01-2021-Ahya-ECAY-72_L2,-21.4699677,152.5649253,ECAY,NA,NA,NA,ECAY_23,117
Ahya4,Ahya_81a,RRAP-ECT01-2021-Ahya-ECAY-81_L2,-21.46981163,152.5618594,ECAY,NA,NA,NA,ECAY_24,118
Ahya4,Ahya_57a,RRAP-ECT01-2021-Ahya-ECAY-57_L4,-21.46934174,152.5639749,ECAY,NA,NA,NA,ECAY_29,123
Ahya4,Ahya_56a,RRAP-ECT01-2021-Ahya-ECAY-56_L3,-21.46919229,152.564365,ECAY,NA,NA,NA,ECAY_31,125
Ahya4,112,RRAP-ECO3-2021-Ahya-OCLB-112_L4,-18.949114,147.693065,OCLB,NA,NA,NA,OCLB_8,282
Ahya4,95,RRAP-ECO3-2021-Ahya-OCLB-95_L4,-18.949114,147.693065,OCLB,NA,NA,NA,OCLB_8,282
Ahya4,98,RRAP-ECO3-2021-Ahya-OCLB-98_L4,-18.949114,147.693065,OCLB,NA,NA,NA,OCLB_8,282
Ahya4,BLCH17A,RRAP-ECO3-2022-Ahya-BLCH17A_L2,-18.8259,147.62727,OCDA,NA,NA,NA,OCDA_57,255
Ahya4,154,RRAP-ECO3-2021-Ahya-OCCH-154_L4,-18.66016,147.70297,OCCH,NA,NA,NA,OCCH_150,237
Ahya4,141,RRAP-ECO3-2021-Ahya-OCCH-141_L4,-18.653034,147.708676,OCCH,NA,NA,NA,OCCH_151,238
Ahya4,117,RRAP-ECO3-2021-Ahya-OCCH-117_L4,-18.652112,147.718717,OCCH,NA,NA,NA,OCCH_152,239
Ahya4,BLCH216A,RRAP-ECO3-2022-Ahya-BLCH216A_L2,-18.5722065,146.4953325,PAOR,NA,NA,NA,PAOR_1,330
Ahya4,BLCH202A,RRAP-ECO3-2022-Ahya-BLCH202A_L2,-18.5396,146.4991715,PAPE,NA,NA,NA,PAPE_146,352
Ahya4,Ahya_367,RRAP-ECT01-2021-Ahya-FITZ-367_L2,-16.94073239,145.9945433,FITI,NA,NA,NA,FITI_11,131
Ahya4,Ahya_362,RRAP-ECT01-2021-Ahya-FITZ-362_L2,-16.94058697,145.9947788,FITI,NA,NA,NA,FITI_19,131
Ahya4,Ahya_365,RRAP-ECT01-2021-Ahya-FITZ-365_L3,-16.9405459,145.9945824,FITI,NA,NA,NA,FITI_22,131
Ahya4,Ahya_363,RRAP-ECT01-2021-Ahya-FITZ-363_L4,-16.94054145,145.9947606,FITI,NA,NA,NA,FITI_23,131
Ahya4,Ahya_364,RRAP-ECT01-2021-Ahya-FITZ-364_L2,-16.9405205,145.994654,FITI,NA,NA,NA,FITI_24,131
Ahya4,366,RRAP-ECO3-2021-Ahya-MOOR-366_L3,-16.882674,146.244602,ONMO,NA,NA,NA,ONMO_67,313
Ahya4,367,RRAP-ECO3-2021-Ahya-MOOR-367_L3,-16.882674,146.244602,ONMO,NA,NA,NA,ONMO_67,313
Ahya4,434,RRAP-ECO3-2021-Ahya-MOOR-434_L3,-16.8820015,146.183993,ONMO,NA,NA,NA,ONMO_68,314
Ahya4,345,RRAP-ECO3-2021-Ahya-MOOR-345_L3,-16.872041,146.2536145,ONMO,NA,NA,NA,ONMO_69,315
Ahya4,346,RRAP-ECO3-2021-Ahya-MOOR-346_L3,-16.872041,146.2536145,ONMO,NA,NA,NA,ONMO_69,315
Ahya4,392,RRAP-ECO3-2021-Ahya-MOOR-392_L3,-16.859841,146.2256785,ONMO,NA,NA,NA,ONMO_73,317
Ahya4,392,RRAP-ECO3-2021-Ahya-MOOR-392_L3,-16.859841,146.2256785,ONMO,NA,NA,NA,ONMO_73,317
Ahya4,309,RRAP-ECO3-2021-Ahya-MOOR-309_L3,-16.8472105,146.217424,ONMO,NA,NA,NA,ONMO_75,319
Ahya4,Ahya_54b,RRAP-ECT01-2021-Ahya-NDIR-54_L2,-14.74274928,145.5124824,NDIR,NA,NA,NA,NDIR_97,204
Ahya4,Ahya_50b,RRAP-ECT01-2021-Ahya-NDIR-50,-14.7427191,145.5125236,NDIR,NA,NA,NA,NDIR_99,204
Ahya4,Ahya_B31,RRAP-ECT01-2021-Ahya-B31_L3,-14.74265,145.51237,NDIR,NA,NA,NA,NDIR_103,204
Ahya4,Ahya_B30,RRAP-ECT01-2021-Ahya-B30_L3,-14.74264,145.51237,NDIR,NA,NA,NA,NDIR_104,204
Ahya4,Ahya_B29,RRAP-ECT01-2021-Ahya-B29_L3,-14.74263,145.51237,NDIR,NA,NA,NA,NDIR_105,204
Ahya4,Ahya_B36,RRAP-ECT01-2021-Ahya-B36_L3,-14.74262,145.5124,NDIR,NA,NA,NA,NDIR_108,204
Ahya4,Ahya_B25,RRAP-ECT01-2021-Ahya-B25_L3,-14.74261,145.51238,NDIR,NA,NA,NA,NDIR_111,204
Ahya4,Ahya_B28,RRAP-ECT01-2021-Ahya-B28_L3,-14.74261,145.51237,NDIR,NA,NA,NA,NDIR_110,204
Ahya4,Ahya_B35,RRAP-ECT01-2021-Ahya-B35_L3,-14.74261,145.5124,NDIR,NA,NA,NA,NDIR_112,204
Ahya4,Ahya_B21,RRAP-ECT01-2021-Ahya-B21_L3,-14.74257,145.51234,NDIR,NA,NA,NA,NDIR_123,204
Ahya4,Ahya_B24,RRAP-ECT01-2021-Ahya-B24_L3,-14.74257,145.51245,NDIR,NA,NA,NA,NDIR_124,204
Ahya4,Ahya_B10,RRAP-ECT01-2021-Ahya-B10_L3,-14.74256,145.5123,NDIR,NA,NA,NA,NDIR_128,204
Ahya4,Ahya_B11,RRAP-ECT01-2021-Ahya-B11_L3,-14.74256,145.51229,NDIR,NA,NA,NA,NDIR_127,204
Ahya4,Ahya_B12,RRAP-ECT01-2021-Ahya-B12_L3,-14.74256,145.5123,NDIR,NA,NA,NA,NDIR_128,204
Ahya4,Ahya_B15,RRAP-ECT01-2021-Ahya-B15_L3,-14.74255,145.51231,NDIR,NA,NA,NA,NDIR_134,204
Ahya4,Ahya_B16,RRAP-ECT01-2021-Ahya-B16_L3,-14.74255,145.51231,NDIR,NA,NA,NA,NDIR_134,204
Ahya4,Ahya_B45,RRAP-ECT01-2021-Ahya-B45_L3,-14.74255,145.51205,NDIR,NA,NA,NA,NDIR_132,204
Ahya4,Ahya_B9,RRAP-ECT01-2021-Ahya-B9_L3,-14.74255,145.51229,NDIR,NA,NA,NA,NDIR_133,204
Ahya4,Ahya_B20,RRAP-ECT01-2021-Ahya-B20_L3,-14.74254,145.51234,NDIR,NA,NA,NA,NDIR_143,204
Ahya4,Ahya_B47,RRAP-ECT01-2021-Ahya-B47_L3,-14.74254,145.51203,NDIR,NA,NA,NA,NDIR_140,204
Ahya4,Ahya_B19,RRAP-ECT01-2021-Ahya-B19_L3,-14.74252,145.51233,NDIR,NA,NA,NA,NDIR_149,204
Ahya4,Ahya_B43,RRAP-ECT01-2021-Ahya-B43_L3,-14.74251,145.51217,NDIR,NA,NA,NA,NDIR_151,204
Ahya4,Ahya_B2,RRAP-ECT01-2021-Ahya-B2_L3,-14.74249,145.51226,NDIR,NA,NA,NA,NDIR_153,204
Ahya4,Ahya_B3,RRAP-ECT01-2021-Ahya-B3_L3,-14.74249,145.51226,NDIR,NA,NA,NA,NDIR_153,204
Ahya4,Ahya_B5,RRAP-ECT01-2021-Ahya-B5_L3,-14.74249,145.51229,NDIR,NA,NA,NA,NDIR_155,204
Ahya4,Ahya_B49,RRAP-ECT01-2021-Ahya-B49_L3,-14.74244,145.51204,NDIR,NA,NA,NA,NDIR_161,204
Ahya4,Ahya_B51,RRAP-ECT01-2021-Ahya-B51_L3,-14.7424,145.51207,NDIR,NA,NA,NA,NDIR_168,204
Ahya4,Ahya_B60,RRAP-ECT01-2021-Ahya-B60_L3,-14.74239,145.51207,NDIR,NA,NA,NA,NDIR_171,204
Ahya4,Ahya_B53,RRAP-ECT01-2021-Ahya-B53_L3,-14.74238,145.51195,NDIR,NA,NA,NA,NDIR_177,204
Ahya4,Ahya_B55,RRAP-ECT01-2021-Ahya-B55_L3,-14.74232,145.51176,NDIR,NA,NA,NA,NDIR_186,206
Ahya4,Ahya_B59,RRAP-ECT01-2021-Ahya-B59_L3,-14.7422,145.51182,NDIR,NA,NA,NA,NDIR_202,205
Ahya4,Ahya_B42,RRAP-ECT01-2021-Ahya-B42_L3,-14.7421,145.51219,NDIR,NA,NA,NA,NDIR_213,207
Ahya4,1175,RRAP-ECO3-2022-Ahya-TSDU-1175_L2,-9.878565,142.932925,TSDU,NA,NA,NA,TSDU_3,383
Ahya4,887,RRAP-ECO3-2022-Ahya-TSAU-887_L3,-9.8757,143.388545,TSAU,NA,NA,NA,TSAU_4,379
Shys1,874,RRAP-ECO03-2022-Shys-TSAU-874,-9.8757,143.388545,TSAU,NA,NA,NA,TSAU_4,379
Shys1,877,RRAP-ECO03-2022-Shys-TSAU-877,-9.8757,143.388545,TSAU,NA,NA,NA,TSAU_4,379
Shys1,893,RRAP-ECO03-2022-Shys-TSAU-893,-9.867615,143.389355,TSAU,NA,NA,NA,TSAU_5,380
Shys1,899,RRAP-ECO03-2022-Shys-TSAU-899,-9.867615,143.389355,TSAU,NA,NA,NA,TSAU_5,380
Shys1,1019,RRAP-ECO03-2022-Shys-TSMA-1019,-9.759895,143.39796,TSMA,NA,NA,NA,TSMA_3,387
Shys1,1020,RRAP-ECO03-2022-Shys-TSMA-1020,-9.759895,143.39796,TSMA,NA,NA,NA,TSMA_3,387
Shys1,964,RRAP-ECO03-2022-Shys-TSMA-964,-9.749119759,143.3996124,TSMA,NA,NA,NA,TSMA_4,388
Shys1,966,RRAP-ECO03-2022-Shys-TSMA-966,-9.749119759,143.3996124,TSMA,NA,NA,NA,TSMA_4,388
Shys1,963,RRAP-ECO03-2022-Shys-TSMA-963,-9.748895,143.399825,TSMA,NA,NA,NA,TSMA_5,389
Shys1,974,RRAP-ECO03-2022-Shys-TSMA-974,-9.74409,143.41574,TSMA,NA,NA,NA,TSMA_10,394
Shys1,985,RRAP-ECO03-2022-Shys-TSMA-985,-9.74409,143.41574,TSMA,NA,NA,NA,TSMA_10,394
Shys1,1026,RRAP-ECO03-2022-Shys-TSMA-1026,-9.7442395,143.415763,TSMA,NA,NA,NA,TSMA_9,393
Shys1,1031,RRAP-ECO03-2022-Shys-TSMA-1031,-9.7442395,143.415763,TSMA,NA,NA,NA,TSMA_9,393
Shys1,1033,RRAP-ECO03-2022-Shys-TSMA-1033,-9.7442395,143.415763,TSMA,NA,NA,NA,TSMA_9,393
