bam_name,materialSampleID,sequence_comments,sample_name,batch,lane,short_name,individualID,locationID_short,mosdepth,coverage,seq_depth,medianDepth,percentMapped,EcoLocationID,site_code,decimalLatitude,decimalLongitude,colony_depth,EcoPlotDepthinmeters,reef,site,depth_category,zone,plot,colony_depth_m,colony_size_cm,year,habitat,habitat_full,comments_coords,comments_depth,main cluster,parent_cluster,cluster,sub_cluster,lineage_mito,lineage_wgs,comments_haplotypes
RRAP-ECO03-2022-Shys-TSMA-1026_L1_markedRG.bam,RRAP-ECO03-2022-Shys-TSMA-1026_L1,,RRAP-ECO03-2022-Shys-TSMA-1026,batch1,L1,TSMA-1026,1026,TSMA,7.6,87.41,8.61,4.14,0.9734,TSMA_BA2S_P2,TSMA_BA2S,-9.7442395,143.415763,3.8,3.8,Masig,Back2,5m,Shallow,Plot2,NA,NA,2022,Back,Back2,original coordinates,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-TSMA-1033_L2_markedRG.bam,RRAP-ECO03-2022-Shys-TSMA-1033_L2,,RRAP-ECO03-2022-Shys-TSMA-1033,batch1,L2,TSMA-1033,1033,TSMA,7.51,86.79,7.07,5.38,0.962,TSMA_BA2S_P4,TSMA_BA2S,-9.7442395,143.415763,4.1,4.1,Masig,Back2,5m,Shallow,Plot4,NA,NA,2022,Back,Back2,original coordinates,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-TSMA-1031_L1_markedRG.bam,RRAP-ECO03-2022-Shys-TSMA-1031_L1,,RRAP-ECO03-2022-Shys-TSMA-1031,batch1,L1,TSMA-1031,1031,TSMA,7.17,87.79,8.75,5.05,0.9699,TSMA_BA2S_P4,TSMA_BA2S,-9.7442395,143.415763,4.1,4.1,Masig,Back2,5m,Shallow,Plot4,NA,NA,2022,Back,Back2,original coordinates,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-TSMA-1019_L2_markedRG.bam,RRAP-ECO03-2022-Shys-TSMA-1019_L2,,RRAP-ECO03-2022-Shys-TSMA-1019,batch1,L2,TSMA-1019,1019,TSMA,7.14,87.15,7.22,5.05,0.96,TSMA_FL1S_P2,TSMA_FL1S,-9.759895,143.39796,3.3,3.3,Masig,Flank1,5m,Shallow,Plot2,NA,NA,2022,Flank,Flank1,original coordinates,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-TSMA-944_L1_markedRG.bam,RRAP-ECO03-2022-Shys-TSMA-944_L1,,RRAP-ECO03-2022-Shys-TSMA-944,batch1,L1,TSMA-944,944,TSMA,5.91,85.77,5.95,2.82,0.9716,TSMA_FR2S_P3,TSMA_FR2S,-9.74838,143.458505,4.3,4.3,Masig,Front2,5m,Shallow,Plot3,NA,NA,2022,Front,Front2,original coordinates,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-TSMA-993_L2_markedRG.bam,RRAP-ECO03-2022-Shys-TSMA-993_L2,,RRAP-ECO03-2022-Shys-TSMA-993,batch1,L2,TSMA-993,993,TSMA,6.53,86.67,6.94,3.66,0.9507,TSMA_LA1S_P1,TSMA_LA1S,-9.73404,143.43519,3.3,3.3,Masig,Lagoon1,5m,Shallow,Plot1,NA,NA,2022,Lagoon,Lagoon1,original coordinates,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-TSMA-991_L1_markedRG.bam,RRAP-ECO03-2022-Shys-TSMA-991_L1,,RRAP-ECO03-2022-Shys-TSMA-991,batch1,L1,TSMA-991,991,TSMA,8.13,87.68,8.09,4.83,0.9642,TSMA_LA1S_P1,TSMA_LA1S,-9.73404,143.43519,3.3,3.3,Masig,Lagoon1,5m,Shallow,Plot1,NA,NA,2022,Lagoon,Lagoon1,original coordinates,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-TSMA-989_L1_markedRG.bam,RRAP-ECO03-2022-Shys-TSMA-989_L1,,RRAP-ECO03-2022-Shys-TSMA-989,batch1,L1,TSMA-989,989,TSMA,6.38,88.76,9.57,5.45,0.9658,TSMA_LA1S_P1,TSMA_LA1S,-9.73404,143.43519,3.3,3.3,Masig,Lagoon1,5m,Shallow,Plot1,NA,NA,2022,Lagoon,Lagoon1,original coordinates,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-TSMA-1000_L1_markedRG.bam,RRAP-ECO03-2022-Shys-TSMA-1000_L1,,RRAP-ECO03-2022-Shys-TSMA-1000,batch1,L1,TSMA-1000,1000,TSMA,6.89,87.64,6.99,3.5,0.9682,TSMA_LA1S_P2,TSMA_LA1S,-9.73404,143.43519,3.5,3.5,Masig,Lagoon1,5m,Shallow,Plot2,NA,NA,2022,Lagoon,Lagoon1,original coordinates,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-TSMA-998_L2_markedRG.bam,RRAP-ECO03-2022-Shys-TSMA-998_L2,,RRAP-ECO03-2022-Shys-TSMA-998,batch1,L2,TSMA-998,998,TSMA,5.89,85.88,6.36,4.68,0.9455,TSMA_LA1S_P4,TSMA_LA1S,-9.73404,143.43519,3.5,3.5,Masig,Lagoon1,5m,Shallow,Plot4,NA,NA,2022,Lagoon,Lagoon1,original coordinates,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-TSMA-1003_L2_markedRG.bam,RRAP-ECO03-2022-Shys-TSMA-1003_L2,,RRAP-ECO03-2022-Shys-TSMA-1003,batch1,L2,TSMA-1003,1003,TSMA,6.17,89.67,6.99,4.46,0.9664,TSMA_LA1S_P4,TSMA_LA1S,-9.73404,143.43519,3.5,3.5,Masig,Lagoon1,5m,Shallow,Plot4,NA,NA,2022,Lagoon,Lagoon1,original coordinates,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-OCLB-BLCH188B_L2_markedRG.bam,RRAP-ECO03-2022-Shys-OCLB-BLCH188B_L2,,RRAP-ECO03-2022-Shys-OCLB-BLCH188B,batch1,L2,OCLB-BLCH188B,BLCH188B,OCLB,5.35,86.9,7.3,3.29,0.9736,OCLB_BA1S_P1,OCLB_BA1S,-18.949138,147.6930675,3.8,3.8,Little Broadhurst,Back1,5m,Shallow,Plot1,NA,NA,2022,Back,Back1,plot coordinates from AG,NA,,NA,NA,NA,HostB,HostB,
RRAP-ECO03-2022-Shys-OCLB-BLCH176B_L2_markedRG.bam,RRAP-ECO03-2022-Shys-OCLB-BLCH176B_L2,,RRAP-ECO03-2022-Shys-OCLB-BLCH176B,batch1,L2,OCLB-BLCH176B,BLCH176B,OCLB,5.05,86.3,6.34,2.73,0.9719,OCLB_FL1S_P1,OCLB_FL1S,-18.9440645,147.699442,4.5,4.5,Little Broadhurst,Flank1,5m,Shallow,Plot1,NA,NA,2022,Flank,Flank1,plot coordinates from AG,NA,,NA,NA,NA,HostB,HostB,
RRAP-ECO03-2022-Shys-OCLB-BLCH177B_L2_markedRG.bam,RRAP-ECO03-2022-Shys-OCLB-BLCH177B_L2,,RRAP-ECO03-2022-Shys-OCLB-BLCH177B,batch1,L2,OCLB-BLCH177B,BLCH177B,OCLB,5.67,86.73,8.31,4.61,0.9724,OCLB_FL1S_P2,OCLB_FL1S,-18.943966,147.699309,3.9,3.9,Little Broadhurst,Flank1,5m,Shallow,Plot2,NA,NA,2022,Flank,Flank1,plot coordinates from AG,NA,,NA,NA,NA,HostB,HostB,
RRAP-ECO03-2022-Shys-OCLB-BLCH179B_L2_markedRG.bam,RRAP-ECO03-2022-Shys-OCLB-BLCH179B_L2,,RRAP-ECO03-2022-Shys-OCLB-BLCH179B,batch1,L2,OCLB-BLCH179B,BLCH179B,OCLB,6.41,85.68,6.76,2.81,0.973,OCLB_FL1S_P2,OCLB_FL1S,-18.943966,147.699309,3.9,3.9,Little Broadhurst,Flank1,5m,Shallow,Plot2,NA,NA,2022,Flank,Flank1,plot coordinates from AG,NA,,NA,NA,NA,HostB,HostB,
RRAP-ECO03-2022-Shys-OCLB-BLCH182B_L2_markedRG.bam,RRAP-ECO03-2022-Shys-OCLB-BLCH182B_L2,,RRAP-ECO03-2022-Shys-OCLB-BLCH182B,batch1,L2,OCLB-BLCH182B,BLCH182B,OCLB,5.6,86.56,7.91,3.47,0.9747,OCLB_FL1S_P3,OCLB_FL1S,-18.9439165,147.699257,5.8,5.8,Little Broadhurst,Flank1,5m,Shallow,Plot3,NA,NA,2022,Flank,Flank1,plot coordinates from AG,NA,,NA,NA,NA,HostB,HostB,
RRAP-ECO03-2022-Shys-ONMO-1657_L2_markedRG.bam,RRAP-ECO03-2022-Shys-ONMO-1657_L2,,RRAP-ECO03-2022-Shys-ONMO-1657,batch1,L2,ONMO-1657,1657,ONMO,7.12,90.79,7.79,4.12,0.9721,ONMO_LA1S_P3,ONMO_LA1S,-16.8598625,146.2258965,3.9,3.9,Moore,Lagoon1,5m,Shallow,Plot3,NA,NA,2022,Lagoon,Lagoon1,plot coordinates from AG,NA,,NA,NA,NA,HostB,HostB,
RRAP-ECO03-2022-Shys-PAPE-BLCH252B_L2_markedRG.bam,RRAP-ECO03-2022-Shys-PAPE-BLCH252B_L2,,RRAP-ECO03-2022-Shys-PAPE-BLCH252B,batch1,L2,PAPE-BLCH252B,BLCH252B,PAPE,6.56,86.24,6.96,4.79,0.9522,PAPE_BA1S_P1,PAPE_BA1S,-18.5505295,146.4884325,2.5,2.5,Pelorus,Back1,5m,Shallow,Plot1,NA,NA,2022,Back,Back1,plot coordinates from AG,NA,,NA,NA,NA,HostB,HostB,
RRAP-ECO03-2022-Shys-PAPE-BLCH255B_L2_markedRG.bam,RRAP-ECO03-2022-Shys-PAPE-BLCH255B_L2,,RRAP-ECO03-2022-Shys-PAPE-BLCH255B,batch1,L2,PAPE-BLCH255B,BLCH255B,PAPE,5.71,86.34,7.64,3.11,0.973,PAPE_BA1S_P1,PAPE_BA1S,-18.5505295,146.4884325,2.5,2.5,Pelorus,Back1,5m,Shallow,Plot1,NA,NA,2022,Back,Back1,plot coordinates from AG,NA,,NA,NA,NA,HostB,HostB,
RRAP-ECO03-2022-Shys-PAPE-BLCH259B_L2_markedRG.bam,RRAP-ECO03-2022-Shys-PAPE-BLCH259B_L2,,RRAP-ECO03-2022-Shys-PAPE-BLCH259B,batch1,L2,PAPE-BLCH259B,BLCH259B,PAPE,6.52,86.46,7.13,3.19,0.9701,PAPE_BA1S_P2,PAPE_BA1S,-18.55071,146.488428,2.4,2.4,Pelorus,Back1,5m,Shallow,Plot2,NA,NA,2022,Back,Back1,plot coordinates from AG,NA,,NA,NA,NA,HostB,HostB,
RRAP-ECO03-2022-Shys-PAPE-BLCH258B_L2_markedRG.bam,RRAP-ECO03-2022-Shys-PAPE-BLCH258B_L2,,RRAP-ECO03-2022-Shys-PAPE-BLCH258B,batch1,L2,PAPE-BLCH258B,BLCH258B,PAPE,6.38,86.22,8.05,3.41,0.9722,PAPE_BA1S_P2,PAPE_BA1S,-18.55071,146.488428,2.4,2.4,Pelorus,Back1,5m,Shallow,Plot2,NA,NA,2022,Back,Back1,plot coordinates from AG,NA,,NA,NA,NA,HostB,HostB,
RRAP-ECO03-2022-Shys-PAPE-BLCH262B_L2_markedRG.bam,RRAP-ECO03-2022-Shys-PAPE-BLCH262B_L2,,RRAP-ECO03-2022-Shys-PAPE-BLCH262B,batch1,L2,PAPE-BLCH262B,BLCH262B,PAPE,5.22,86.77,7.68,4.46,0.9651,PAPE_BA1S_P4,PAPE_BA1S,-18.550977,146.488431,2,2,Pelorus,Back1,5m,Shallow,Plot4,NA,NA,2022,Back,Back1,plot coordinates from AG,NA,,NA,NA,NA,HostB,HostB,
Deepcat-PM-2014-Shys-RUBY-7734_L4_markedRG.bam,Deepcat-PM-2014-Shys-RUBY-7734_L4,actually 7695,Deepcat-PM-2014-Shys-RUBY-7695,batch2,L4,RUBY-7695,7695,RUBY,9.14,86.67,11.38,5.85,0.9664,NA,NA,-15.69638889,145.7777778,40,40,Ruby,NA,40m,Deep,NA,NA,NA,NA,Front,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBY-7684_L4_markedRG.bam,Deepcat-PM-2014-Shys-RUBY-7684_L4,outlier,Deepcat-PM-2014-Shys-RUBY-7684,batch2,L4,RUBY-7684,7684,RUBY,12.3,91.84,14.81,8.09,0.9744,NA,NA,-15.69638889,145.7777778,40,40,Ruby,NA,40m,Deep,NA,NA,NA,NA,Front,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBY-7694_L4_markedRG.bam,Deepcat-PM-2014-Shys-RUBY-7694_L4,outlier,Deepcat-PM-2014-Shys-RUBY-7694,batch2,L4,RUBY-7694,7694,RUBY,11.44,92.07,13.93,7.03,0.9759,NA,NA,-15.69638889,145.7777778,40,40,Ruby,NA,40m,Deep,NA,NA,NA,NA,Front,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBA-7748_L4_markedRG.bam,Deepcat-PM-2014-Shys-RUBA-7748_L4,"outlier, would make more sense if it was deep",Deepcat-PM-2014-Shys-RUBA-7748,batch2,L4,RUBA-7748,7748,RUBY,11.33,91.72,13.63,6.38,0.9729,NA,NA,-15.69638889,145.7777778,10,10,Ruby,NA,10m,Shallow,NA,NA,NA,NA,Back,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBA-7760_L4_markedRG.bam,Deepcat-PM-2014-Shys-RUBA-7760_L4,would make more sense if it was deep,Deepcat-PM-2014-Shys-RUBA-7760,batch2,L4,RUBA-7760,7760,RUBY,8.76,88.6,10.95,6.23,0.9729,NA,NA,-15.69638889,145.7777778,10,10,Ruby,NA,10m,Shallow,NA,NA,NA,NA,Back,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBA-7750_L4_markedRG.bam,Deepcat-PM-2014-Shys-RUBA-7750_L4,would make more sense if it was deep,Deepcat-PM-2014-Shys-RUBA-7750,batch2,L4,RUBA-7750,7750,RUBY,10.52,89.46,14.09,6.31,0.974,NA,NA,-15.69638889,145.7777778,10,10,Ruby,NA,10m,Shallow,NA,NA,NA,NA,Back,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBA-7752_L4_markedRG.bam,Deepcat-PM-2014-Shys-RUBA-7752_L4,would make more sense if it was deep,Deepcat-PM-2014-Shys-RUBA-7752,batch2,L4,RUBA-7752,7752,RUBY,10.29,88.78,12.41,6.38,0.9756,NA,NA,-15.69638889,145.7777778,10,10,Ruby,NA,10m,Shallow,NA,NA,NA,NA,Back,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBA-7759_L4_markedRG.bam,Deepcat-PM-2014-Shys-RUBA-7759_L4,would make more sense if it was deep,Deepcat-PM-2014-Shys-RUBA-7759,batch2,L4,RUBA-7759,7759,RUBY,9.95,88.76,12.25,5.1,0.9773,NA,NA,-15.69638889,145.7777778,10,10,Ruby,NA,10m,Shallow,NA,NA,NA,NA,Back,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBA-7753_L4_markedRG.bam,Deepcat-PM-2014-Shys-RUBA-7753_L4,would make more sense if it was deep,Deepcat-PM-2014-Shys-RUBA-7753,batch2,L4,RUBA-7753,7753,RUBY,9.27,88.44,11,4.27,0.9776,NA,NA,-15.69638889,145.7777778,10,10,Ruby,NA,10m,Shallow,NA,NA,NA,NA,Back,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBA-7741_L4_markedRG.bam,Deepcat-PM-2014-Shys-RUBA-7741_L4,would make more sense if it was deep,Deepcat-PM-2014-Shys-RUBA-7741,batch2,L4,RUBA-7741,7741,RUBY,10.65,89.13,13.25,4.29,0.9798,NA,NA,-15.69638889,145.7777778,10,10,Ruby,NA,10m,Shallow,NA,NA,NA,NA,Back,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBA-7743_L4_markedRG.bam,Deepcat-PM-2014-Shys-RUBA-7743_L4,would make more sense if it was deep,Deepcat-PM-2014-Shys-RUBA-7743,batch2,L4,RUBA-7743,7743,RUBY,10.66,89.1,12.71,4.22,0.9799,NA,NA,-15.69638889,145.7777778,10,10,Ruby,NA,10m,Shallow,NA,NA,NA,NA,Back,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBY-7689_L4_markedRG.bam,Deepcat-PM-2014-Shys-RUBY-7689_L4,,Deepcat-PM-2014-Shys-RUBY-7689,batch2,L4,RUBY-7689,7689,RUBY,11.57,89.45,13.93,5.67,0.9537,NA,NA,-15.69638889,145.7777778,40,40,Ruby,NA,40m,Deep,NA,NA,NA,NA,Front,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBY-7692_L4_markedRG.bam,Deepcat-PM-2014-Shys-RUBY-7692_L4,,Deepcat-PM-2014-Shys-RUBY-7692,batch2,L4,RUBY-7692,7692,RUBY,9.3,88.59,11.4,5.34,0.9753,NA,NA,-15.69638889,145.7777778,40,40,Ruby,NA,40m,Deep,NA,NA,NA,NA,Front,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBY-7681_L4_markedRG.bam,Deepcat-PM-2014-Shys-RUBY-7681_L4,,Deepcat-PM-2014-Shys-RUBY-7681,batch2,L4,RUBY-7681,7681,RUBY,10.76,88.98,14,6.77,0.9772,NA,NA,-15.69638889,145.7777778,40,40,Ruby,NA,40m,Deep,NA,NA,NA,NA,Front,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBY-7691_L4_markedRG.bam,Deepcat-PM-2014-Shys-RUBY-7691_L4,,Deepcat-PM-2014-Shys-RUBY-7691,batch2,L4,RUBY-7691,7691,RUBY,11.7,89.35,14.16,5.72,0.978,NA,NA,-15.69638889,145.7777778,40,40,Ruby,NA,40m,Deep,NA,NA,NA,NA,Front,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBY-7682_L4_markedRG.bam,Deepcat-PM-2014-Shys-RUBY-7682_L4,,Deepcat-PM-2014-Shys-RUBY-7682,batch2,L4,RUBY-7682,7682,RUBY,14.64,91.4,18.54,9.22,0.9784,NA,NA,-15.69638889,145.7777778,40,40,Ruby,NA,40m,Deep,NA,NA,NA,NA,Front,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBY-7688_L4_markedRG.bam,Deepcat-PM-2014-Shys-RUBY-7688_L4,,Deepcat-PM-2014-Shys-RUBY-7688,batch2,L4,RUBY-7688,7688,RUBY,11.09,89.38,13.61,4.43,0.9799,NA,NA,-15.69638889,145.7777778,40,40,Ruby,NA,40m,Deep,NA,NA,NA,NA,Front,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBY-7686_L4_markedRG.bam,Deepcat-PM-2014-Shys-RUBY-7686_L4,,Deepcat-PM-2014-Shys-RUBY-7686,batch2,L4,RUBY-7686,7686,RUBY,12.14,89.85,15.43,6,0.9801,NA,NA,-15.69638889,145.7777778,40,40,Ruby,NA,40m,Deep,NA,NA,NA,NA,Front,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBY-7693_L4_markedRG.bam,Deepcat-PM-2014-Shys-RUBY-7693_L4,,Deepcat-PM-2014-Shys-RUBY-7693,batch2,L4,RUBY-7693,7693,RUBY,10.21,88.98,13.47,5.24,0.9813,NA,NA,-15.69638889,145.7777778,40,40,Ruby,NA,40m,Deep,NA,NA,NA,NA,Front,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBY-7690_L4_markedRG.bam,Deepcat-PM-2014-Shys-RUBY-7690_L4,,Deepcat-PM-2014-Shys-RUBY-7690,batch2,L4,RUBY-7690,7690,RUBY,9.54,88.54,12.9,4.86,0.9834,NA,NA,-15.69638889,145.7777778,40,40,Ruby,NA,40m,Deep,NA,NA,NA,NA,Front,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBY-7696_L4_markedRG.bam,Deepcat-PM-2014-Shys-RUBY-7696_L4,,Deepcat-PM-2014-Shys-RUBY-7696,batch2,L4,RUBY-7696,7696,RUBY,10.84,91.41,11.79,5.7,NA,NA,NA,-15.69638889,145.7777778,40,40,Ruby,NA,40m,Deep,NA,NA,NA,NA,Front,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-SAUN-7982_L4_markedRG.bam,Deepcat-PM-2014-Shys-SAUN-7982_L4,outlier,Deepcat-PM-2014-Shys-SAUN-7982,batch2,L4,SAUN-7982,7982,SAUN,11.25,87.07,12.77,6.54,0.9753,NA,NA,-11.47666667,144.0627778,40,40,Saunders,NA,40m,Deep,NA,NA,NA,NA,Front,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
Deepcat-PM-2014-Shys-RUBY-7979_L4_markedRG.bam,Deepcat-PM-2014-Shys-RUBY-7979_L4,"outlier, incorrectly assinged to Ruby",Deepcat-PM-2014-Shys-SAUN-7979,batch2,L4,SAUN-7979,7979,SAUN,9.37,87.92,14.87,5,0.9728,NA,NA,-11.47666667,144.0627778,40,40,Saunders,NA,40m,Deep,NA,NA,NA,NA,Front,NA,coarse coordinates,coarse category,2,2,2,2,HostD1,HostD1,HostD1
RRAP-ECO03-2023-Shys-CBHE-2823_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2823_L1,,RRAP-ECO03-2023-Shys-CBHE-2823,batch1,L1,CBHE-2823,2823,CBHE,6.05,82.39,7.39,3.58,0.9583,CBHE_BA1D_P4,CBHE_BA1D,-23.4281955,151.95204,11.7,11.7,Heron,Back1,10m,Deep,Plot4,NA,NA,2023,Back,Back1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBHE-2821_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2821_L1,,RRAP-ECO03-2023-Shys-CBHE-2821,batch1,L1,CBHE-2821,2821,CBHE,5.74,84.53,9.41,5.21,0.9742,CBHE_BA1D_P4,CBHE_BA1D,-23.4281955,151.95204,11.7,11.7,Heron,Back1,10m,Deep,Plot4,NA,NA,2023,Back,Back1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBHE-2758_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2758_L1,,RRAP-ECO03-2023-Shys-CBHE-2758,batch1,L1,CBHE-2758,2758,CBHE,6.16,92.26,8.11,5.87,0.9654,CBHE_BA2D,CBHE_BA2D,-23.434075,151.920269,3,NA,Heron,Back2,5m,Deep,NA,NA,NA,2023,Back,Back2,original coordinates,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBHE-2764_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2764_L1,,RRAP-ECO03-2023-Shys-CBHE-2764,batch1,L1,CBHE-2764,2764,CBHE,6.74,83.81,7.37,4.73,0.9688,CBHE_BA2D_P2,CBHE_BA2D,-23.43398,151.920474,10.5,10.5,Heron,Back2,10m,Deep,Plot2,NA,NA,2023,Back,Back2,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2022-Shys-CBHE-1399_L3_markedRG.bam,RRAP-ECO03-2022-Shys-CBHE-1399_L3,,RRAP-ECO03-2022-Shys-CBHE-1399,batch1,L3,CBHE-1399,1399,CBHE,6.56,91.96,7.45,4.39,0.976,CBHE_BA2D_P2,CBHE_BA2D,-23.43398,151.920474,10.5,10.5,Heron,Back2,10m,Deep,Plot2,NA,NA,2022,Back,Back2,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2022-Shys-CBHE-1402_L3_markedRG.bam,RRAP-ECO03-2022-Shys-CBHE-1402_L3,,RRAP-ECO03-2022-Shys-CBHE-1402,batch1,L3,CBHE-1402,1402,CBHE,5.73,89.51,7.63,5.09,0.9789,CBHE_BA2D_P3,CBHE_BA2D,-23.434007,151.920339,10.4,10.4,Heron,Back2,10m,Deep,Plot3,NA,NA,2022,Back,Back2,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2022-Shys-CBHE-1401_L3_markedRG.bam,RRAP-ECO03-2022-Shys-CBHE-1401_L3,,RRAP-ECO03-2022-Shys-CBHE-1401,batch1,L3,CBHE-1401,1401,CBHE,5.83,91.22,7.29,3.19,0.9827,CBHE_BA2D_P3,CBHE_BA2D,-23.434007,151.920339,10.4,10.4,Heron,Back2,10m,Deep,Plot3,NA,NA,2022,Back,Back2,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBHE-2771_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2771_L1,,RRAP-ECO03-2023-Shys-CBHE-2771,batch1,L1,CBHE-2771,2771,CBHE,6.67,89.07,6.89,5.72,0.9623,CBHE_BA2D_P4,CBHE_BA2D,-23.434092,151.9200315,10.1,10.1,Heron,Back2,10m,Deep,Plot4,NA,NA,2023,Back,Back2,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBHE-2770_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2770_L1,,RRAP-ECO03-2023-Shys-CBHE-2770,batch1,L1,CBHE-2770,2770,CBHE,6.12,92.33,7.98,5.74,0.9642,CBHE_BA2D_P4,CBHE_BA2D,-23.434092,151.9200315,10.1,10.1,Heron,Back2,10m,Deep,Plot4,NA,NA,2023,Back,Back2,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBHE-2743_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2743_L1,would make more sense if it was deep,RRAP-ECO03-2023-Shys-CBHE-2743,batch1,L1,CBHE-2743,2743,CBHE,5.71,84.33,7.84,4.92,0.9709,CBHE_BA2S_P3,CBHE_BA2S,-23.4340225,151.9208295,3.8,3.8,Heron,Back2,5m,Shallow,Plot3,NA,NA,2023,Back,Back2,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
RRAP-ECO03-2023-Shys-CBHE-2810_L3_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2810_L3,would make more sense if it was deep,RRAP-ECO03-2023-Shys-CBHE-2810,batch1,L3,CBHE-2810,2810,CBHE,5.83,85.3,11.28,6.78,0.9726,CBHE_FL1S_P1,CBHE_FL1S,-23.456009,151.925543,3.6,3.6,Heron,Flank1,5m,Shallow,Plot1,NA,NA,2023,Flank,Flank1,plot coordinates from AG,NA,2,4,4a,4a,HostD2,HostD2a,HostD2
